x1,x2,x3,x4,x5
1.0,0,4,4,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,3,3,1
1.0,1,5,3,55
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,5,5,1
1.0,0,6,6,1
1.0,1,5,6,270
1.0,0,6,6,1
1.0,0,3,3,1
1.0,0,1,1,1
1.0,0,6,6,1
1.0,1,1,6,105
1.0,1,5,1,388
1.0,0,6,6,1
1.0,0,5,5,1
1.0,1,1,3,55
1.0,0,5,5,1
1.0,1,5,6,105
1.0,1,6,2,14
1.0,0,6,6,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,1,4,2,251
1.0,2,2,2,221
1.0,0,2,2,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,1,6,4,70
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,6,2,211
1.0,0,5,5,1
1.0,0,5,5,1
1.0,2,5,5,242
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,2,6,211
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,6,6,1
1.0,0,5,5,1
1.0,0,6,6,1
1.0,1,3,6,229
1.0,0,6,6,1
1.0,0,5,5,1
1.0,0,6,6,1
1.0,0,5,5,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,1,2,6,210
1.0,2,2,2,320
1.0,0,4,4,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,2,2,2,292
1.0,0,4,4,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,4,6,209
1.0,2,6,6,392
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,4,6,240
1.0,1,6,1,240
1.0,2,6,6,393
1.0,1,1,6,20
1.0,1,3,5,10
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,2,2,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,259
1.0,0,4,4,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,2,2,2,283
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,2,5,5,320
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,3,6,10
1.0,1,6,4,62
1.0,1,6,5,211
1.0,2,6,6,259
1.0,0,6,6,1
1.0,0,6,6,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,6,6,1
1.0,1,6,3,147
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,394
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,4,6,270
1.0,1,6,1,270
1.0,2,6,6,395
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,2,2,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,2,6,265
1.0,1,6,1,265
1.0,2,6,6,396
1.0,0,2,2,1
1.0,0,2,2,1
1.0,2,2,2,266
1.0,0,4,4,1
1.0,1,6,3,265
1.0,0,4,4,1
1.0,0,2,2,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,5,6,236
1.0,2,5,5,334
1.0,0,5,5,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,2,2,2,173
1.0,1,6,1,262
1.0,0,6,6,1
1.0,1,4,6,147
1.0,0,3,3,1
1.0,0,3,3,1
1.0,2,3,3,296
1.0,0,4,4,1
1.0,0,6,6,1
1.0,1,6,2,66
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,6,2,151
1.0,0,6,6,1
1.0,0,6,6,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,2,5,5,259
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,6,1,245
1.0,0,2,2,1
1.0,1,2,6,36
1.0,0,2,2,1
1.0,0,2,2,1
1.0,2,2,2,128
1.0,1,1,6,69
1.0,1,6,1,268
1.0,0,4,4,1
1.0,0,4,4,1
1.0,1,1,6,36
1.0,0,6,6,1
1.0,1,4,6,269
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,4,6,303
1.0,0,6,6,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,6,1,269
1.0,2,6,6,405
1.0,1,1,6,70
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,6,6,1
1.0,1,4,6,151
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,2,5,5,284
1.0,1,1,6,166
1.0,0,3,3,1
1.0,0,3,3,1
1.0,1,6,2,262
1.0,1,1,6,66
1.0,0,6,6,1
1.0,1,6,1,303
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,1,6,151
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,3,6,72
1.0,1,5,6,245
1.0,1,6,4,210
1.0,2,6,6,247
1.0,0,6,6,1
1.0,0,6,6,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,389
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,1,1,6,147
1.0,0,1,1,1
1.0,0,5,5,1
1.0,1,1,4,38
1.0,1,5,1,407
1.0,0,5,5,1
1.0,0,5,5,1
1.0,2,5,5,221
1.0,0,3,3,1
1.0,1,6,3,303
1.0,0,3,3,1
1.0,0,3,3,1
1.0,2,3,3,347
1.0,0,1,1,1
1.0,0,5,5,1
1.0,1,1,4,100
1.0,1,5,1,307
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,2,5,5,408
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,5,6,209
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,409
1.0,0,2,2,1
1.0,0,2,2,1
1.0,2,2,2,238
1.0,0,2,2,1
1.0,0,4,4,1
1.0,0,2,2,1
1.0,1,5,2,204
1.0,0,2,2,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,5,6,44
1.0,2,6,6,23
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,285
1.0,0,6,6,1
1.0,0,6,6,1
1.0,0,1,1,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,1,1,5,410
1.0,1,2,1,411
1.0,2,2,2,412
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,6,2,81
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,323
1.0,0,2,2,1
1.0,0,2,2,1
1.0,2,2,2,208
1.0,1,1,5,276
1.0,1,6,1,282
1.0,0,2,2,1
1.0,0,2,2,1
1.0,2,2,2,325
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,1,2,4,411
1.0,1,4,1,411
1.0,1,5,2,212
1.0,2,4,4,413
1.0,0,2,2,1
1.0,0,2,2,1
1.0,2,2,2,414
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,2,2,1
1.0,1,1,4,410
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,6,4,416
1.0,2,6,6,417
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,418
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,419
1.0,0,4,4,1
1.0,0,2,2,1
1.0,0,5,5,1
1.0,1,2,4,410
1.0,0,5,5,1
1.0,0,2,2,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,122
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,219
1.0,0,6,6,1
1.0,1,6,1,411
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,421
1.0,0,1,1,1
1.0,1,1,2,81
1.0,1,6,1,420
1.0,0,2,2,1
1.0,1,4,2,209
1.0,0,2,2,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,2,2,2,226
1.0,0,1,1,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,1,4,416
1.0,1,6,1,422
1.0,2,6,6,423
1.0,0,6,6,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,3,3,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,1,4,3,426
1.0,2,4,4,427
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,234
1.0,0,4,4,1
1.0,0,3,3,1
1.0,1,3,2,204
1.0,0,3,3,1
1.0,0,3,3,1
1.0,1,3,1,411
1.0,2,3,3,419
1.0,0,3,3,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,242
1.0,0,6,6,1
1.0,0,1,1,1
1.0,1,1,3,424
1.0,1,4,1,426
1.0,0,2,2,1
1.0,0,6,6,1
1.0,1,4,2,429
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,5,3,303
1.0,0,2,2,1
1.0,0,2,2,1
1.0,1,1,2,100
1.0,1,2,6,152
1.0,2,2,2,432
1.0,0,2,2,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,433
1.0,0,4,4,1
1.0,1,1,6,358
1.0,1,4,1,362
1.0,0,4,4,1
1.0,0,1,1,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,1,1,6,152
1.0,1,2,1,434
1.0,1,5,2,307
1.0,2,2,2,435
1.0,0,2,2,1
1.0,0,1,1,1
1.0,0,2,2,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,1,3,436
1.0,1,4,3,420
1.0,1,5,2,94
1.0,1,5,1,437
1.0,1,6,4,420
1.0,2,3,3,438
1.0,2,4,4,439
1.0,2,5,5,402
1.0,0,5,5,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,2,3,3,428
1.0,0,2,2,1
1.0,0,2,2,1
1.0,2,2,2,295
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,441
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,6,6,1
1.0,1,4,6,437
1.0,1,6,5,245
1.0,2,4,4,442
1.0,0,6,6,1
1.0,0,4,4,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,5,2,100
1.0,2,6,6,47
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,6,5,166
1.0,0,6,6,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,4,2,431
1.0,2,2,2,390
1.0,2,6,6,239
1.0,0,2,2,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,205
1.0,0,6,6,1
1.0,1,5,3,243
1.0,0,3,3,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,1,4,3,81
1.0,1,6,4,81
1.0,2,4,4,444
1.0,0,3,3,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,298
1.0,0,4,4,1
1.0,1,1,6,321
1.0,1,4,1,322
1.0,0,4,4,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,1,4,2,446
1.0,2,4,4,447
1.0,0,4,4,1
1.0,0,2,2,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,4,4,448
1.0,2,6,6,364
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,6,6,1
1.0,1,4,6,446
1.0,2,4,4,412
1.0,0,6,6,1
1.0,0,4,4,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,1,4,36
1.0,2,5,5,266
1.0,0,5,5,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,1,4,2,212
1.0,2,2,2,450
1.0,0,2,2,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,2,5,5,451
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,5,1,303
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,3,3,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,3,2,429
1.0,1,5,6,35
1.0,1,6,3,35
1.0,0,3,3,1
1.0,0,3,3,1
1.0,2,3,3,453
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,6,6,1
1.0,1,3,6,333
1.0,2,3,3,454
1.0,0,6,6,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,3,2,88
1.0,1,5,3,88
1.0,2,2,2,452
1.0,2,3,3,403
1.0,2,5,5,438
1.0,0,5,5,1
1.0,0,2,2,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,2,6,185
1.0,1,6,1,322
1.0,0,6,6,1
1.0,0,3,3,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,3,6,456
1.0,1,6,5,319
1.0,2,6,6,458
1.0,0,6,6,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,2,3,3,339
1.0,1,6,2,170
1.0,1,6,2,166
1.0,0,2,2,1
1.0,0,2,2,1
1.0,1,3,2,322
1.0,2,2,2,461
1.0,0,2,2,1
1.0,1,1,6,185
1.0,0,1,1,1
1.0,1,1,6,446
1.0,1,3,1,431
1.0,0,2,2,1
1.0,0,2,2,1
1.0,1,3,2,321
1.0,2,2,2,455
1.0,0,2,2,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,6,5,256
1.0,2,6,6,462
1.0,0,6,6,1
1.0,1,1,2,321
1.0,0,3,3,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,463
1.0,0,3,3,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,5,6,328
1.0,1,6,2,127
1.0,2,5,5,341
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,5,6,459
1.0,2,5,5,464
1.0,0,5,5,1
1.0,0,5,5,1
1.0,2,5,5,330
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,5,5,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,3,6,465
1.0,1,6,5,174
1.0,2,3,3,466
1.0,2,6,6,467
1.0,0,6,6,1
1.0,0,5,5,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,2,3,3,412
1.0,0,1,1,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,1,6,465
1.0,1,3,1,468
1.0,2,3,3,469
1.0,2,6,6,470
1.0,0,3,3,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,471
1.0,0,6,6,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,4,4,1
1.0,1,5,2,328
1.0,2,2,2,404
1.0,0,4,4,1
1.0,0,2,2,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,2,5,5,398
1.0,0,5,5,1
1.0,0,5,5,1
1.0,2,5,5,473
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,2,5,245
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,5,4,416
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,274
1.0,0,6,6,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,1,6,2,276
1.0,2,2,2,475
1.0,0,2,2,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,1,2,328
1.0,1,5,1,333
1.0,0,5,5,1
1.0,1,2,1,256
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,2,5,5,476
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,5,5,1
1.0,1,2,5,411
1.0,0,5,5,1
1.0,0,5,5,1
1.0,2,5,5,281
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,6,6,1
1.0,1,2,3,71
1.0,1,3,5,18
1.0,1,4,2,85
1.0,1,5,2,321
1.0,1,6,3,74
1.0,2,2,2,131
1.0,2,3,3,157
1.0,0,6,6,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,2,5,5,478
1.0,0,3,3,1
1.0,0,3,3,1
1.0,2,3,3,75
1.0,0,2,2,1
1.0,0,2,2,1
1.0,2,2,2,440
1.0,0,1,1,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,1,6,485
1.0,1,2,6,412
1.0,1,3,1,486
1.0,1,3,4,34
1.0,1,4,5,18
1.0,1,5,2,330
1.0,1,5,3,321
1.0,2,2,2,487
1.0,2,3,3,488
1.0,2,4,4,147
1.0,2,6,6,489
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,490
1.0,0,4,4,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,2,3,3,240
1.0,0,2,2,1
1.0,0,1,1,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,5,5,1
1.0,1,1,2,330
1.0,1,3,6,485
1.0,1,3,4,221
1.0,1,4,5,215
1.0,1,5,1,349
1.0,2,3,3,491
1.0,2,4,4,492
1.0,0,5,5,1
1.0,0,5,5,1
1.0,2,5,5,493
1.0,0,4,4,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,2,3,3,20
1.0,0,1,1,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,6,6,1
1.0,1,1,3,85
1.0,1,2,5,23
1.0,1,3,6,494
1.0,1,4,1,495
1.0,1,5,4,412
1.0,1,5,3,358
1.0,2,2,2,496
1.0,2,3,3,497
1.0,2,4,4,498
1.0,0,6,6,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,2,5,5,489
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,116
1.0,0,3,3,1
1.0,0,2,2,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,1,2,4,253
1.0,2,4,4,269
1.0,0,4,4,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,2,2,2,10
1.0,0,2,2,1
1.0,0,3,3,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,6,6,1
1.0,1,2,3,412
1.0,1,3,6,155
1.0,2,4,4,24
1.0,0,6,6,1
1.0,0,4,4,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,2,3,3,447
1.0,0,2,2,1
1.0,0,2,2,1
1.0,2,2,2,502
1.0,0,1,1,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,1,6,13
1.0,1,2,6,494
1.0,1,4,1,503
1.0,1,5,4,349
1.0,1,5,2,504
1.0,2,2,2,321
1.0,2,4,4,505
1.0,2,5,5,446
1.0,0,5,5,1
1.0,0,4,4,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,2,2,2,116
1.0,0,2,2,1
1.0,0,4,4,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,2,4,349
1.0,1,3,5,440
1.0,1,5,2,479
1.0,1,6,5,8
1.0,2,5,5,507
1.0,0,5,5,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,508
1.0,0,2,2,1
1.0,0,2,2,1
1.0,2,2,2,358
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,5,5,1
1.0,1,1,3,358
1.0,1,2,5,253
1.0,1,3,2,234
1.0,1,4,3,495
1.0,1,5,1,362
1.0,2,2,2,509
1.0,2,3,3,510
1.0,0,5,5,1
1.0,0,3,3,1
1.0,0,2,2,1
1.0,0,1,1,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,1,1,6,412
1.0,1,2,1,450
1.0,1,5,2,349
1.0,2,2,2,511
1.0,0,2,2,1
1.0,1,1,4,330
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,3,3,1
1.0,1,2,3,512
1.0,1,4,2,495
1.0,2,2,2,513
1.0,0,3,3,1
1.0,0,3,3,1
1.0,2,3,3,514
1.0,0,2,2,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,515
1.0,0,4,4,1
1.0,0,1,1,1
1.0,1,1,5,23
1.0,1,2,1,253
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,3,2,516
1.0,1,3,6,47
1.0,1,4,2,13
1.0,1,6,5,18
1.0,1,6,4,209
1.0,2,2,2,31
1.0,2,3,3,489
1.0,2,4,4,517
1.0,2,6,6,262
1.0,0,6,6,1
1.0,0,6,6,1
1.0,0,4,4,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,2,3,3,110
1.0,0,2,2,1
1.0,0,2,2,1
1.0,2,2,2,11
1.0,0,1,1,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,6,6,1
1.0,1,1,6,518
1.0,1,4,1,519
1.0,2,4,4,294
1.0,0,6,6,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,214
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,3,3,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,1,3,4,520
1.0,1,4,2,182
1.0,1,6,3,420
1.0,2,2,2,294
1.0,2,4,4,521
1.0,0,4,4,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,2,3,3,479
1.0,0,2,2,1
1.0,0,1,1,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,1,1,2,182
1.0,1,4,1,522
1.0,2,4,4,523
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,524
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,249
1.0,0,6,6,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,6,6,1
1.0,1,4,6,518
1.0,2,4,4,526
1.0,0,6,6,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,527
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,530
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,6,6,1
1.0,1,4,6,362
1.0,0,6,6,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,404
1.0,0,1,1,1
1.0,0,3,3,1
1.0,0,4,4,1
1.0,1,1,4,520
1.0,1,3,1,531
1.0,0,3,3,1
1.0,0,3,3,1
1.0,2,3,3,532
1.0,0,6,6,1
1.0,0,6,6,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,533
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,449
1.0,0,4,4,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,534
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,284
1.0,0,6,6,1
1.0,0,2,2,1
1.0,1,5,2,276
1.0,0,2,2,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,3,6,535
1.0,1,6,4,446
1.0,1,6,5,14
1.0,2,6,6,537
1.0,0,6,6,1
1.0,1,6,2,88
1.0,0,1,1,1
1.0,0,6,6,1
1.0,1,1,5,131
1.0,1,6,1,513
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,248
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,1,1,1
1.0,0,5,5,1
1.0,0,6,6,1
1.0,1,1,5,102
1.0,1,6,1,539
1.0,1,6,2,35
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,223
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,6,6,1
1.0,1,6,5,307
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,221
1.0,0,5,5,1
1.0,1,6,2,111
1.0,0,4,4,1
1.0,0,4,4,1
1.0,1,5,4,256
1.0,1,6,2,291
1.0,2,4,4,462
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,6,5,102
1.0,1,6,2,275
1.0,2,6,6,542
1.0,0,6,6,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,6,1,243
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,220
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,3,6,157
1.0,1,6,4,185
1.0,2,6,6,356
1.0,0,6,6,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,3,3,472
1.0,2,6,6,543
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,414
1.0,1,6,1,291
1.0,1,6,4,243
1.0,0,1,1,1
1.0,1,1,3,459
1.0,1,5,1,544
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,6,2,243
1.0,0,5,5,1
1.0,1,1,5,100
1.0,1,6,1,307
1.0,0,6,6,1
1.0,1,6,1,275
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,3,6,279
1.0,1,5,3,278
1.0,0,6,6,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,308
1.0,0,6,6,1
1.0,1,1,6,157
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,344
1.0,0,4,4,1
1.0,0,1,1,1
1.0,0,6,6,1
1.0,1,1,5,88
1.0,1,6,1,541
1.0,0,6,6,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,6,4,251
1.0,2,6,6,261
1.0,0,6,6,1
1.0,0,5,5,1
1.0,0,6,6,1
1.0,1,6,5,311
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,313
1.0,0,5,5,1
1.0,0,2,2,1
1.0,0,6,6,1
